data/train/n02115641_4563_jpg.rf.012ca06b9cf81eb770a26916e36f080b.jpg,69,31,207,223,dingo
data/train/n02109961_1633_jpg.rf.013e30e298c50c761eb30ef86f44b284.jpg,22,40,222,184,Eskimo_dog
data/train/n02110185_9086_jpg.rf.0163cc24cac4e6d70aacc58ccb804301.jpg,69,0,222,222,Siberian_husky
data/train/n02107683_6875_jpg.rf.01843a8ea54d2acec42e72e2ff5c73f1.jpg,49,32,183,222,Bernese_mountain_dog
data/train/n02108551_211_jpg.rf.01893dc3f24ed7dab698fad112e1e844.jpg,54,8,223,223,Tibetan_mastiff
data/train/n02113023_2567_jpg.rf.019051223e05276ab8279c4ea230aeff.jpg,6,0,213,204,Pembroke
data/train/n02107142_1251_jpg.rf.01b9ae6f11b43896099dea1d4c39f8f9.jpg,62,0,153,212,Doberman
data/train/n02113712_3312_jpg.rf.01cd37e16c78eeb1f110e5c827b9f489.jpg,58,84,141,177,miniature_poodle
data/train/n02113186_8678_jpg.rf.01cf21cd838bb8883a3fbd9455460c4c.jpg,40,6,171,216,Cardigan
data/train/n02113799_5514_jpg.rf.01d9a2dc73c44f7ec37dc0ba6a39946a.jpg,15,6,184,223,standard_poodle
data/train/n02107908_5017_jpg.rf.01dc50cd69d11b9c2deea76201b4b0bb.jpg,43,35,223,223,Appenzeller
data/train/n02110627_3561_jpg.rf.01dde67195573566e439a7ed54721b08.jpg,0,87,153,223,affenpinscher
data/train/n02111500_7218_jpg.rf.01df8d2a334fa5587ecd7c0441e774c6.jpg,54,29,200,160,Great_Pyrenees
data/train/n02113186_4589_jpg.rf.01dfcc073a20d2589d1e9e5687f0f293.jpg,21,58,190,212,Cardigan
data/train/n02113023_9839_jpg.rf.01eaffb74506ab1100038a2e1711e93e.jpg,0,0,217,201,Pembroke
data/train/n02112137_4956_jpg.rf.01f2d61eb6dd5e26cfe38309c5d148d9.jpg,4,30,222,223,chow
data/train/n02110063_7325_jpg.rf.0206b084b02a29fd12d9a64c53dd07d1.jpg,0,42,167,190,malamute
data/train/n02110185_58_jpg.rf.020884361460f1895dec8341fe903be5.jpg,30,53,155,201,Siberian_husky
data/train/n02109961_2369_jpg.rf.020884bc201f51b2c218d8c01e30bca8.jpg,57,0,222,222,Eskimo_dog
data/train/n02110063_899_jpg.rf.020cf5be067fc5421fff613fc4e0496d.jpg,0,14,221,223,malamute
data/train/n02111277_4854_jpg.rf.0217bb7aa41bedb736762922a6e5d7cd.jpg,87,40,220,223,Newfoundland
data/train/n02111889_4381_jpg.rf.021d3111355c6b329aad318376fdf979.jpg,0,25,179,223,Samoyed
data/train/n02112018_2786_jpg.rf.0242af074d5f8391e402caad1910fd9a.jpg,76,22,197,173,Pomeranian
data/train/n02108422_2046_jpg.rf.02588c43c553d53738ec56fa243b6470.jpg,51,133,141,198,bull_mastiff
data/train/n02108422_2046_jpg.rf.02588c43c553d53738ec56fa243b6470.jpg,35,97,122,151,bull_mastiff
data/train/n02108422_2623_jpg.rf.0261d7af556d868a44e36df0f6c67213.jpg,0,71,182,215,bull_mastiff
data/train/n02109047_562_jpg.rf.026b235889ec9aeb95281a5056a3c71c.jpg,48,56,192,195,Great_Dane
data/train/n02111129_650_jpg.rf.026cb559e33e97da7d1d3ad0b1bd9029.jpg,72,74,202,187,Leonberg
data/train/n02111889_6781_jpg.rf.027178dba72aa290122177c7d97bead0.jpg,75,54,172,185,Samoyed
data/train/n02112350_1050_jpg.rf.029085937ef0af6829e3fd1368c98746.jpg,0,26,181,223,keeshond
data/train/n02110627_11365_jpg.rf.02942d96bf237b64e66f9b1537aed523.jpg,0,0,201,220,affenpinscher
data/train/n02107574_3099_jpg.rf.0294a66edcac2c39180498d3b6e680bb.jpg,60,74,173,193,Greater_Swiss_Mountain_dog
data/train/n02110806_4280_jpg.rf.02a25d3e6d5f950d6380a593a18ff4ea.jpg,60,2,142,157,basenji
data/train/n02112706_2441_jpg.rf.02a3d41126acae2831c28a2cb163e0fa.jpg,9,0,222,222,Brabancon_griffon
data/train/n02112137_10731_jpg.rf.02ab353029d52185ff43388be8b4a5d6.jpg,39,15,223,223,chow
data/train/n02113186_10891_jpg.rf.02bc0ceb9bf07dee907c5fb5f42d7e08.jpg,60,30,177,196,Cardigan
data/train/n02109961_630_jpg.rf.02bf2b5950c974875e88614f31577954.jpg,59,10,185,222,Eskimo_dog
data/train/n02112137_18174_jpg.rf.02c5036c7ce24d178ffbd59124ef89f1.jpg,26,41,161,197,chow
data/train/n02111277_2822_jpg.rf.02e05ea6db0e8300b4927891167b4b7c.jpg,0,22,172,223,Newfoundland
data/train/n02112350_6927_jpg.rf.02e63ae6ae65d43bad195671ca9222da.jpg,83,88,168,179,keeshond
data/train/n02112350_6927_jpg.rf.02e63ae6ae65d43bad195671ca9222da.jpg,18,51,99,179,keeshond
data/train/n02116738_2482_jpg.rf.02eb57fa1247971d5a7791d0ee907863.jpg,1,56,216,216,African_hunting_dog
data/train/n02115913_3902_jpg.rf.02f17947a67baa33c9eba423a192f09e.jpg,27,33,203,205,dhole
data/train/n02107312_4057_jpg.rf.02f16f99a427ada9a55b5ec29a9c58d2.jpg,74,0,223,223,miniature_pinscher
data/train/n02108089_6008_jpg.rf.030f642a46f760c4ce0037e6f60104c1.jpg,83,46,217,204,boxer
data/train/n02115913_4179_jpg.rf.0314d966c856f113d109132b543149ba.jpg,40,61,136,168,dhole
data/train/n02115913_4179_jpg.rf.0314d966c856f113d109132b543149ba.jpg,0,77,90,164,dhole
data/train/n02110627_3841_jpg.rf.0324f2b3936f18e49a929cd25b33fc5d.jpg,0,47,213,188,affenpinscher
data/train/n02113624_8880_jpg.rf.0336c0618aa1ec6aaadf6b231f196e24.jpg,5,36,223,223,toy_poodle
data/train/n02110627_1446_jpg.rf.0342ceb0a7447f454dec977a54624fd7.jpg,0,37,172,223,affenpinscher
data/train/n02109047_22481_jpg.rf.036fcdbfa499822d759642f96b0e91fe.jpg,30,0,143,223,Great_Dane
data/train/n02107574_225_jpg.rf.0373a7391ea4a67172c1a48b38190136.jpg,65,95,222,223,Greater_Swiss_Mountain_dog
data/train/n02109047_875_jpg.rf.0373d49e6ccb0dbfd0141f779931dfb8.jpg,8,9,206,223,Great_Dane
data/train/n02113023_4082_jpg.rf.0377f2d35acfe795485540355a22782b.jpg,48,90,184,197,Pembroke
data/train/n02113023_4082_jpg.rf.0377f2d35acfe795485540355a22782b.jpg,164,58,202,183,Pembroke
data/train/n02107908_4030_jpg.rf.03794c3a6ee460e36c0aeb3cfca0d936.jpg,61,42,145,223,Appenzeller
data/train/n02110063_11887_jpg.rf.03ad8aa0f237700d2a19b10f02dcaa16.jpg,34,26,193,223,malamute
data/train/n02110958_15422_jpg.rf.03adb9f421fb7902804e48d89ec0e01e.jpg,50,75,151,209,pug
data/train/n02107683_3609_jpg.rf.03aeddf72de30ebec194924e43379fc0.jpg,0,3,223,223,Bernese_mountain_dog
data/train/n02107312_281_jpg.rf.03d923a8069bfdbbf13834bdf52d8412.jpg,54,21,199,219,miniature_pinscher
data/train/n02113712_3790_jpg.rf.03e1d0a55b3d2356c6c89f4c91c656b3.jpg,57,110,152,223,miniature_poodle
data/train/n02110958_11306_jpg.rf.03e290c98d752c01221ccec72f17b5b1.jpg,33,48,179,193,pug
data/train/n02112137_9159_jpg.rf.03f2b99a6cc831192f413648852299dc.jpg,0,0,222,223,chow
data/train/n02113978_2793_jpg.rf.03fb582cc27179d5d336d4ce0e2b8116.jpg,106,28,223,214,Mexican_hairless
data/train/n02113023_6801_jpg.rf.0406412077ee39a9abe61e7fbbd14a92.jpg,59,34,222,211,Pembroke
data/train/n02107574_1083_jpg.rf.04138c38b5e51f6f4bb52148b8d61282.jpg,95,54,181,163,Greater_Swiss_Mountain_dog
data/train/n02108915_3266_jpg.rf.0414d4ee0e2fc0e70753da43f45b14a2.jpg,7,32,154,208,French_bulldog
data/train/n02113023_3473_jpg.rf.04214e5873e58d22e09204be57ffa98a.jpg,50,17,142,182,Pembroke
data/train/n02108089_1410_jpg.rf.045658218b312cc9437ba2b1eb40dfc3.jpg,38,8,176,178,boxer
data/train/n02107142_1886_jpg.rf.045fbfc92ae5cf3752d65569ff33549f.jpg,0,0,222,223,Doberman
data/train/n02110063_10965_jpg.rf.0479e9c5b51d001c34a660ecd337eb73.jpg,8,11,207,223,malamute
data/train/n02113023_6702_jpg.rf.0498c350238ca3b0bd2b635e9a7ad088.jpg,49,23,211,216,Pembroke
data/train/n02112706_1922_jpg.rf.049cf42c0da3dd76a7fb087c91cbb1fd.jpg,1,48,214,218,Brabancon_griffon
data/train/n02109047_7156_jpg.rf.04c69edf2cde6060c61c824ff61ec595.jpg,0,0,194,223,Great_Dane
data/train/n02107312_3823_jpg.rf.04e936ba2b268ba5a4428db4be8b96ab.jpg,0,4,215,216,miniature_pinscher
data/train/n02107142_2553_jpg.rf.04f2466f25993b1fff06f6ca2c647cb5.jpg,27,73,201,223,Doberman
data/train/n02113186_10972_jpg.rf.051da2c092ad34d314a52c1facf3e380.jpg,108,61,144,131,Cardigan
data/train/n02108915_328_jpg.rf.05381601cda63bf22c04c31dd676a697.jpg,36,0,173,223,French_bulldog
data/train/n02110627_11942_jpg.rf.0546185924a89c9cb671ee1fc3f4a283.jpg,48,44,195,210,affenpinscher
data/train/n02116738_5683_jpg.rf.05613a12ad9e419b8dac3e7d1de9d9c6.jpg,64,39,162,211,African_hunting_dog
data/train/n02113799_3098_jpg.rf.056208b52a1ebfe8616890d257dbea92.jpg,106,74,151,154,standard_poodle
data/train/n02113799_3098_jpg.rf.056208b52a1ebfe8616890d257dbea92.jpg,12,19,109,174,standard_poodle
data/train/n02110063_210_jpg.rf.0564e5c205f71bc46225aa5212b25e89.jpg,97,43,223,185,malamute
data/train/n02112350_10085_jpg.rf.056573c94bf50907923090fb69f0ad4a.jpg,62,27,188,223,keeshond
data/train/n02109525_2035_jpg.rf.057979c84faf45aa1dbd173270a1614a.jpg,0,14,170,223,Saint_Bernard
data/train/n02116738_1849_jpg.rf.05d8b18882e6518886b43f49b9401dbf.jpg,43,59,179,202,African_hunting_dog
data/train/n02116738_1849_jpg.rf.05d8b18882e6518886b43f49b9401dbf.jpg,23,22,126,173,African_hunting_dog
data/train/n02113624_4589_jpg.rf.05e4f067f62022967c970267ad1e6816.jpg,41,4,182,223,toy_poodle
data/train/n02109961_4738_jpg.rf.05f2937a80eebf34e905075edb7a49ec.jpg,0,41,142,222,Eskimo_dog
data/train/n02110806_1100_jpg.rf.05f8c05483223b192747ac60ffcb6f3e.jpg,24,72,192,223,basenji
data/train/n02109525_2770_jpg.rf.05ff56beecd8eb8eea5727629adeda3c.jpg,28,29,221,223,Saint_Bernard
data/train/n02110063_17446_jpg.rf.0603d32f6b07c3088e2295fdd316bf48.jpg,46,22,135,217,malamute
data/train/n02116738_662_jpg.rf.0620cf6fdd021aabccfc86ddc1568d99.jpg,27,3,220,212,African_hunting_dog
data/train/n02110958_7027_jpg.rf.0623b361198b4ab585a20fac5e604488.jpg,67,14,168,223,pug
data/train/n02112018_6190_jpg.rf.0638b37ba19873dab9851eed2dec76cc.jpg,0,1,223,223,Pomeranian
data/train/n02109525_11747_jpg.rf.0644182ac15afccb708118c4b28258cf.jpg,50,12,223,223,Saint_Bernard
data/train/n02107683_2758_jpg.rf.06534aad163866fcaa8b32ec1c1f5ce2.jpg,61,4,223,223,Bernese_mountain_dog
data/train/n02110806_3006_jpg.rf.065eb5fe26c374bf6635a2da0ee0c119.jpg,94,67,194,219,basenji
data/train/n02116738_7170_jpg.rf.06627f0c61e5d3fb7884b14fb9d8f76e.jpg,49,47,166,223,African_hunting_dog
data/train/n02116738_7170_jpg.rf.06627f0c61e5d3fb7884b14fb9d8f76e.jpg,10,28,92,214,African_hunting_dog
data/train/n02116738_7170_jpg.rf.06627f0c61e5d3fb7884b14fb9d8f76e.jpg,81,12,155,120,African_hunting_dog
data/train/n02107312_7725_jpg.rf.06701abbe83fe0406cb43af4d23a5f30.jpg,5,8,183,222,miniature_pinscher
data/train/n02109525_4516_jpg.rf.067a0a9df7627f723098e877874be19f.jpg,0,24,223,223,Saint_Bernard
data/train/n02115641_6747_jpg.rf.067c92661a91cc9105dca2ca24218179.jpg,83,63,123,154,dingo
data/train/n02115641_6747_jpg.rf.067c92661a91cc9105dca2ca24218179.jpg,84,18,157,85,dingo
data/train/n02107908_2092_jpg.rf.069326685970faf04d349c508f3bb30a.jpg,59,74,135,185,Appenzeller
data/train/n02110958_13506_jpg.rf.0698ab8f10433d71b0d551f33b2a80d8.jpg,97,74,192,222,pug
data/train/n02110958_13506_jpg.rf.0698ab8f10433d71b0d551f33b2a80d8.jpg,4,16,114,184,pug
data/train/n02111500_5278_jpg.rf.06a31239f60224d3c7876ccbf6b54935.jpg,29,59,186,221,Great_Pyrenees
data/train/n02116738_10038_jpg.rf.06c322a8845497c9e6aea8db34e593f5.jpg,11,5,213,221,African_hunting_dog
data/train/n02108000_755_jpg.rf.06e33bad48b22eee7f8317570803144c.jpg,17,28,199,196,EntleBucher
data/train/n02112350_177_jpg.rf.06fc9a7e53386f4a31f49d844fbbdaa9.jpg,52,116,150,204,keeshond
data/train/n02107574_2527_jpg.rf.071cbd94110d0a75b0a40c2cb44425c0.jpg,122,59,211,214,Greater_Swiss_Mountain_dog
data/train/n02107574_2527_jpg.rf.071cbd94110d0a75b0a40c2cb44425c0.jpg,42,65,132,209,Greater_Swiss_Mountain_dog
data/train/n02107574_2527_jpg.rf.071cbd94110d0a75b0a40c2cb44425c0.jpg,0,71,51,136,Greater_Swiss_Mountain_dog
data/train/n02107574_2527_jpg.rf.071cbd94110d0a75b0a40c2cb44425c0.jpg,203,42,222,92,Greater_Swiss_Mountain_dog
data/train/n02113624_1008_jpg.rf.07202b13b6f9a07a54224522a055e388.jpg,13,13,213,214,toy_poodle
data/train/n02110063_18750_jpg.rf.0721d20f6819665bad27f1d5351fe125.jpg,32,3,124,222,malamute
data/train/n02111129_1799_jpg.rf.072e24dbd9bd8a4416ee22611c9dc946.jpg,18,12,204,204,Leonberg
data/train/n02116738_4732_jpg.rf.072e982fa5bd21fe78dabfee38fd938a.jpg,55,35,165,203,African_hunting_dog
data/train/n02116738_4732_jpg.rf.072e982fa5bd21fe78dabfee38fd938a.jpg,0,44,32,162,African_hunting_dog
data/train/n02108089_1690_jpg.rf.072f78e6260f87de05369bf919640231.jpg,71,29,196,223,boxer
data/train/n02107574_2960_jpg.rf.0731724e9f5233a1aa86ed07bbb5af48.jpg,80,78,114,180,Greater_Swiss_Mountain_dog
data/train/n02113978_1088_jpg.rf.0769e38fd58b0194180c2a247dc1bcd4.jpg,25,6,194,222,Mexican_hairless
data/train/n02108915_9666_jpg.rf.076cea3b8a797e7beeeb5ae784e45a03.jpg,53,7,199,223,French_bulldog
data/train/n02107683_5290_jpg.rf.07702259079601fba5e953e9473097e4.jpg,37,31,156,199,Bernese_mountain_dog
data/train/n02113712_566_jpg.rf.0771a0907c07bc8ae76504bdccbf04a8.jpg,42,61,120,210,miniature_poodle
data/train/n02113712_566_jpg.rf.0771a0907c07bc8ae76504bdccbf04a8.jpg,110,50,176,196,miniature_poodle
data/train/n02107683_2137_jpg.rf.0778102b5277bda00d1200bf3437c7fd.jpg,62,99,113,168,Bernese_mountain_dog
data/train/n02111129_774_jpg.rf.078e7fa8be552f9a0616dbadd745dc6f.jpg,100,46,160,167,Leonberg
data/train/n02107312_2300_jpg.rf.07c0be3721011db63c407ec2d5883939.jpg,65,29,146,173,miniature_pinscher
data/train/n02111129_1383_jpg.rf.0804457e99ff7f746ad07a96ad9da32f.jpg,1,25,177,204,Leonberg
data/train/n02112137_2791_jpg.rf.07bffa77f97ac00042d3e1cac29a3c0c.jpg,75,15,191,199,chow
data/train/n02109525_2369_jpg.rf.0823c63b6c3aba329e53eed10db70c56.jpg,46,0,177,214,Saint_Bernard
data/train/n02111129_1042_jpg.rf.083ec683e505949b7685ba2a1875dd33.jpg,23,105,176,223,Leonberg
data/train/n02107574_3270_jpg.rf.085287221b667e37a948d2e87ec2bb8f.jpg,69,61,145,214,Greater_Swiss_Mountain_dog
data/train/n02108000_1339_jpg.rf.08638c74100c333be243281eaaa63213.jpg,50,41,192,223,EntleBucher
data/train/n02113624_454_jpg.rf.0872453a2e8836b4e873f2020c801c97.jpg,61,0,210,213,toy_poodle
data/train/n02109961_5924_jpg.rf.087918439287bccaea37966c58d89ddb.jpg,20,58,168,203,Eskimo_dog
data/train/n02108551_1724_jpg.rf.08a70fc0fcbbde0f1b6c8d1c0494b38e.jpg,86,43,159,208,Tibetan_mastiff
data/train/n02108551_1724_jpg.rf.08a70fc0fcbbde0f1b6c8d1c0494b38e.jpg,18,37,115,192,Tibetan_mastiff
data/train/n02112137_3032_jpg.rf.08a88536142efc4d0c3b4e0f8de1c0db.jpg,41,10,193,222,chow
data/train/n02115913_614_jpg.rf.08baf1c242faa217a571a9d7706ac056.jpg,52,50,198,178,dhole
data/train/n02107312_3238_jpg.rf.08c6b1f0207a0b8a97a4201600097070.jpg,46,91,159,204,miniature_pinscher
data/train/n02109525_14198_jpg.rf.08d4c16e15b1ccc9577feaec50b964a8.jpg,35,0,222,222,Saint_Bernard
data/train/n02111500_7229_jpg.rf.08d66e67429fd94b47ccda7abcbe1770.jpg,0,25,117,153,Great_Pyrenees
data/train/n02111500_7229_jpg.rf.08d66e67429fd94b47ccda7abcbe1770.jpg,161,57,223,153,Great_Pyrenees
data/train/n02111889_2667_jpg.rf.08f2cfabba14c5c20bb59cc8351c08be.jpg,100,7,180,188,Samoyed
data/train/n02111889_2667_jpg.rf.08f2cfabba14c5c20bb59cc8351c08be.jpg,44,13,120,180,Samoyed
data/train/n02108551_634_jpg.rf.08f801d388a62e5e339d3e77f55564cc.jpg,0,23,204,223,Tibetan_mastiff
data/train/n02108551_2658_jpg.rf.08fdd0b128406ddf25f898f89cc474e1.jpg,42,12,221,223,Tibetan_mastiff
data/train/n02113978_2695_jpg.rf.c0281a0b159573aea628744835a52872.jpg,15,7,203,213,Mexican_hairless
data/train/n02111500_3200_jpg.rf.c067d2e105b51e18ad183b6c8205cb13.jpg,0,24,212,223,Great_Pyrenees
data/train/n02112137_5240_jpg.rf.c06e168e958ee739cb91fd0407550d92.jpg,2,1,205,223,chow
data/train/n02111889_899_jpg.rf.c0a66eda088ef9140fae28c84d3cb9aa.jpg,22,34,211,149,Samoyed
data/train/n02109047_18490_jpg.rf.c0cac51a4a1f776384b7e4b2ba5737b1.jpg,1,40,223,223,Great_Dane
data/train/n02115641_2764_jpg.rf.c0d41ce8a29825c95b24b25f7948ad47.jpg,64,31,157,199,dingo
data/train/n02108551_1664_jpg.rf.c0de5e41e7451f61c1856ea8bbac8389.jpg,0,0,199,208,Tibetan_mastiff
data/train/n02110063_15416_jpg.rf.c100df0bbfe3c1c7869f31f962ef17f7.jpg,41,25,161,193,malamute
data/train/n02111500_2058_jpg.rf.c111d2e6cba9a5c0849aa0ec8404fbbe.jpg,56,73,122,223,Great_Pyrenees
data/train/n02111500_2058_jpg.rf.c111d2e6cba9a5c0849aa0ec8404fbbe.jpg,113,43,166,176,Great_Pyrenees
data/train/n02110958_12625_jpg.rf.c12d1ea15d0a7863b95577627a55f6d8.jpg,53,43,204,223,pug
data/train/n02109047_26729_jpg.rf.c13fc41d149fb8351ac9f9b1304e6df0.jpg,7,13,216,214,Great_Dane
data/train/n02112350_9461_jpg.rf.c16252c231dd02a3171da2985c6d3add.jpg,0,0,193,223,keeshond
data/train/n02107908_2608_jpg.rf.c169d45022b86d556bf97cb6d10bb719.jpg,67,0,220,199,Appenzeller
data/train/n02110958_7801_jpg.rf.c1707060455778742ce2c5b70833aca9.jpg,73,6,198,210,pug
data/train/n02108422_170_jpg.rf.c17a452e6a9fbaca80a61f652724011c.jpg,1,95,157,182,bull_mastiff
data/train/n02108422_170_jpg.rf.c17a452e6a9fbaca80a61f652724011c.jpg,148,108,208,148,bull_mastiff
data/train/n02108915_696_jpg.rf.c18535efbb91d0f2a374dc371cccb731.jpg,46,65,191,182,French_bulldog
data/train/n02115913_3529_jpg.rf.c185453500dc52aa44a812f7c1b8cedb.jpg,37,70,128,186,dhole
data/train/n02108000_1832_jpg.rf.c186ca5847d977bc2297b51bd13b117e.jpg,0,79,64,223,EntleBucher
data/train/n02108000_1832_jpg.rf.c186ca5847d977bc2297b51bd13b117e.jpg,48,58,128,221,EntleBucher
data/train/n02108000_1832_jpg.rf.c186ca5847d977bc2297b51bd13b117e.jpg,63,1,209,221,EntleBucher
data/train/n02108000_1832_jpg.rf.c186ca5847d977bc2297b51bd13b117e.jpg,96,21,222,109,EntleBucher
data/train/n02113023_4285_jpg.rf.c19c78895cedaf2fb34fee8fbf86d306.jpg,34,0,174,223,Pembroke
data/train/n02111129_1737_jpg.rf.c1b31c71a4d2341bdf41755d58cf9766.jpg,12,14,214,189,Leonberg
data/train/n02107312_5604_jpg.rf.c1a01067321703069ffde5633db4bdfd.jpg,54,10,193,223,miniature_pinscher
data/train/n02109961_4619_jpg.rf.c1d3b2d65fb7ba06df6881c88c0e409b.jpg,8,4,213,197,Eskimo_dog
data/train/n02113023_12759_jpg.rf.c1df04d9bb0881bb5b1cee4da4be792d.jpg,20,4,223,218,Pembroke
data/train/n02112706_1586_jpg.rf.c19fb4fe18d807db477ddd89c57ae0d4.jpg,32,10,182,215,Brabancon_griffon
data/train/n02113799_5704_jpg.rf.c20497edfeac29364b91aafaf8700a9e.jpg,22,16,196,197,standard_poodle
data/train/n02112137_2133_jpg.rf.c204acb3563cc83924ee178f0f84fe60.jpg,17,6,217,218,chow
data/train/n02112706_1306_jpg.rf.c2362055ac8f67be152498e7b3755755.jpg,0,6,220,208,Brabancon_griffon
data/train/n02110063_5828_jpg.rf.c264a6aa80e1d7981106fac662296111.jpg,8,7,218,215,malamute
data/train/n02113624_1559_jpg.rf.c29eaa86e29173879a5c1321d0afb869.jpg,0,14,223,223,toy_poodle
data/train/n02108551_9391_jpg.rf.c2a51e0eb1f05c19701e4062ba22d008.jpg,68,53,187,164,Tibetan_mastiff
data/train/n02112350_8279_jpg.rf.c2a58b21e909090e36086bb29f3b8465.jpg,18,80,186,223,keeshond
data/train/n02111889_3399_jpg.rf.c2aa9552543b99d7a6d39b17c4388a6b.jpg,12,15,118,210,Samoyed
data/train/n02111889_3399_jpg.rf.c2aa9552543b99d7a6d39b17c4388a6b.jpg,118,20,214,217,Samoyed
data/train/n02113186_12093_jpg.rf.c2b9e97126deaca2366a55204f47d410.jpg,110,68,205,223,Cardigan
data/train/n02111129_3799_jpg.rf.c2cc1c893b4c71046398fea79ebabbbd.jpg,35,44,185,183,Leonberg
data/train/n02108551_3222_jpg.rf.c305df94a741c3b23e9622803ee878d2.jpg,18,5,210,210,Tibetan_mastiff
data/train/n02107574_1055_jpg.rf.c30875961c309029cae6d9a0e70a5a4b.jpg,35,46,189,205,Greater_Swiss_Mountain_dog
data/train/n02110627_11798_jpg.rf.c30c96f4f857c93d85a5fbc39e54e38e.jpg,36,17,187,211,affenpinscher
data/train/n02109525_9379_jpg.rf.c316883ea147fb7692c9f80d170a9a18.jpg,32,0,209,217,Saint_Bernard
data/train/n02111129_4017_jpg.rf.c341446c3756ffcec951b035eb8092e3.jpg,27,15,222,218,Leonberg
data/train/n02113712_2502_jpg.rf.c343a0000efd81fd596162b781892e42.jpg,104,68,173,153,miniature_poodle
data/train/n02116738_1627_jpg.rf.c34e3ec48706caa16a57139a15fc60ff.jpg,58,66,198,206,African_hunting_dog
data/train/n02116738_1627_jpg.rf.c34e3ec48706caa16a57139a15fc60ff.jpg,10,103,167,183,African_hunting_dog
data/train/n02110063_8007_jpg.rf.c35569e4f9bcf0db880a7f8a0df9c9e6.jpg,61,72,157,166,malamute
data/train/n02111277_4710_jpg.rf.c35e0b2a42c82c9f784baf5b0a7d80b2.jpg,21,0,159,223,Newfoundland
data/train/n02107683_4521_jpg.rf.c36bd5ce6600c740879057fb187c9c28.jpg,49,13,197,202,Bernese_mountain_dog
data/train/n02113799_2650_jpg.rf.c36c5fa66a4f4cf52b5f162fb1454450.jpg,97,37,205,223,standard_poodle
data/train/n02108551_9622_jpg.rf.c3711950cc1b3b2cd8ddc17dadb97390.jpg,50,7,210,220,Tibetan_mastiff
data/train/n02113624_7964_jpg.rf.c3830b2a6f158e8fdb0d5b3076710817.jpg,79,30,187,196,toy_poodle
data/train/n02108089_931_jpg.rf.c38d65acfdbe7a815559b4bea281a6d1.jpg,28,0,202,223,boxer
data/train/n02113624_213_jpg.rf.c38b8d8235bf170e0b21827fafba0b2d.jpg,53,2,192,196,toy_poodle
data/train/n02108000_729_jpg.rf.c3969ef8d4dd0f1743c53a3caf6e68be.jpg,0,23,216,197,EntleBucher
data/train/n02112018_869_jpg.rf.c39849bcc266313bc7f03663a7d4938c.jpg,30,41,203,223,Pomeranian
data/train/n02115641_4692_jpg.rf.c3c166eacb83d3cef2f93b718f95e749.jpg,29,9,177,221,dingo
data/train/n02112137_12741_jpg.rf.c3cbd1aec16e08c9214a054cf408a303.jpg,48,2,223,179,chow
data/train/n02112018_3742_jpg.rf.c3d4a8cf05c8abf9694e268f4c834708.jpg,3,2,222,199,Pomeranian
data/train/n02111500_9306_jpg.rf.c3d705cc9d58d45130d101389cc626c1.jpg,63,42,191,196,Great_Pyrenees
data/train/n02108422_1013_jpg.rf.c3fec1a8ea4261cbfd131f6cde3ecf75.jpg,0,17,223,223,bull_mastiff
data/train/n02113186_13272_jpg.rf.c4261a0b9f65e3423bdf113e5a2cb1a1.jpg,36,35,181,207,Cardigan
data/train/n02108551_1025_jpg.rf.c437d59d9ae585b540b3804f125a6c43.jpg,0,25,126,188,Tibetan_mastiff
